2015-03-12 23:18:42,INFO,waspp starting..
2015-03-12 23:21:24,INFO,waspp starting..
2015-03-12 23:23:28,INFO,waspp starting..
2015-03-12 23:24:39,INFO,waspp starting..
2015-03-12 23:44:36,INFO,waspp starting..
2015-03-13 00:54:36,INFO,waspp starting..
2015-03-13 01:20:06,INFO,waspp starting..
2015-03-13 01:26:11,INFO,waspp starting..
2015-03-13 01:30:05,INFO,waspp starting..
2015-03-13 01:31:17,INFO,waspp starting..
2015-03-13 01:42:56,INFO,waspp starting..
2015-03-13 01:43:03,INFO,waspp starting..
2015-03-13 01:50:44,INFO,waspp starting..
2015-03-13 04:44:34,INFO,waspp starting..
2015-03-13 05:34:47,INFO,waspp starting..
2015-03-13 05:36:57,INFO,waspp starting..
2015-03-13 05:41:14,INFO,waspp starting..
2015-03-13 06:13:02,INFO,waspp starting..
2015-03-13 06:13:54,INFO,waspp starting..
2015-03-13 06:17:02,INFO,waspp starting..
2015-03-13 06:19:20,INFO,waspp starting..
2015-03-13 06:19:28,INFO,waspp starting..
2015-03-13 06:36:29,INFO,waspp starting..
2015-03-13 06:37:51,INFO,waspp starting..
2015-03-13 06:42:52,INFO,waspp starting..
2015-03-13 06:43:39,INFO,waspp starting..
2015-03-13 06:48:35,INFO,waspp starting..
2015-03-13 07:57:10,INFO,waspp starting..
2015-03-13 08:06:25,INFO,waspp starting..
2015-03-14 01:53:36,INFO,waspp starting..
2015-03-14 03:19:14,INFO,waspp starting..
2015-03-14 10:43:20,INFO,waspp starting..
2015-03-14 10:43:58,INFO,waspp starting..
2015-03-14 13:08:06,INFO,waspp starting..
2015-03-14 14:03:00,INFO,waspp starting..
2015-03-14 14:04:54,INFO,waspp starting..
2015-03-14 14:05:30,INFO,waspp starting..
2015-03-14 14:06:37,INFO,waspp starting..
2015-03-14 14:07:54,INFO,waspp starting..
2015-03-14 18:00:39,INFO,waspp starting..
2015-03-14 22:15:09,INFO,waspp starting..
2015-03-14 22:17:50,INFO,waspp starting..
2015-03-14 23:07:48,INFO,waspp starting..
2015-03-15 02:40:12,INFO,waspp starting..
2015-03-15 02:53:45,INFO,waspp starting..
2015-03-15 04:04:14,INFO,waspp starting..
2015-03-15 04:05:36,INFO,waspp starting..
2015-03-15 04:06:24,INFO,waspp starting..
2015-03-15 04:07:00,INFO,waspp starting..
2015-03-15 04:07:37,INFO,waspp starting..
2015-03-15 04:07:59,FATAL,c:\users\steve\documents\github\waspp\src\main.cpp:89 ../msg/en_us.json(2): expected object name
2015-03-15 04:09:16,FATAL,c:\users\steve\documents\github\waspp\src\main.cpp:89 ../msg/en_us.json(2): expected object name
2015-03-15 04:10:53,FATAL,c:\users\steve\documents\github\waspp\src\main.cpp:89 ../msg/en_us.json(2): expected object name
2015-03-15 04:11:15,FATAL,c:\users\steve\documents\github\waspp\src\main.cpp:89 ../msg/en_us.json(2): expected object name
2015-03-15 04:11:54,FATAL,c:\users\steve\documents\github\waspp\src\main.cpp:89 ../msg/en_us.json(5): expected object name
2015-03-15 04:13:06,INFO,waspp starting..
2015-03-15 04:14:05,INFO,waspp starting..
2015-03-15 04:16:57,INFO,waspp starting..
2015-03-15 04:18:07,INFO,waspp starting..
2015-03-15 04:19:16,INFO,waspp starting..
2015-03-15 04:24:03,INFO,waspp starting..
2015-03-15 04:30:14,INFO,waspp starting..
2015-03-15 04:32:11,INFO,waspp starting..
2015-03-15 04:43:15,INFO,waspp starting..
2015-03-15 05:18:56,INFO,waspp starting..
2015-03-15 05:19:44,INFO,waspp starting..
2015-03-15 05:21:38,INFO,waspp starting..
